time_now,day_night,optical_density,transmittance,od_raw,temperature,light_intensity_a,light_intensity_rpi,fm,fo,fj,fi,vj,fm_fi,fi_fj,fj_fo,fi_fo,fm_fj,variable_fluorescence,quantum_yield
13/09/2019 05:11:03,Night,0.294,50.81,440.0,-11.44,211.0,188.0,1.99945259042033,0.675659824046921,1.56903225806452,1.95190615835777,0.67,0.0475464320625612,0.382873900293255,0.893372434017595,1.27624633431085,0.430420332355816,1.32379276637341,0.66
13/09/2019 05:21:03,Night,0.294,50.81,440.0,-11.44,211.0,188.0,1.99945259042033,0.670654936461388,1.56152492668622,1.93188660801564,0.67,0.0675659824046921,0.370361681329423,0.890869990224829,1.26123167155425,0.437927663734115,1.32879765395894,0.66
13/09/2019 05:31:02,Night,0.294,50.81,440.0,-11.44,211.0,188.0,1.99945259042033,0.658142717497556,1.53900293255132,1.94189638318671,0.66,0.0575562072336266,0.402893450635386,0.880860215053764,1.28375366568915,0.460449657869013,1.34130987292278,0.67
13/09/2019 05:41:02,Night,0.294,50.81,440.0,-11.44,211.0,188.0,1.99695014662757,0.670654936461388,1.56402737047898,1.95190615835777,0.67,0.0450439882697948,0.387878787878788,0.893372434017595,1.28125122189638,0.432922776148583,1.32629521016618,0.66
13/09/2019 05:51:03,Night,0.294,50.81,440.0,-11.44,211.0,188.0,1.99695014662757,0.648132942326491,1.53900293255132,1.94439882697947,0.66,0.0525513196480938,0.405395894428153,0.890869990224829,1.29626588465298,0.457947214076246,1.34881720430108,0.68
13/09/2019 06:01:02,Night,0.294,50.81,440.0,-11.44,210.0,188.0,1.99945259042033,0.663147605083089,1.55652003910068,1.9569110459433,0.67,0.0425415444770283,0.40039100684262,0.893372434017595,1.29376344086022,0.442932551319648,1.33630498533724,0.67
13/09/2019 06:11:02,Night,0.293,50.92,441.0,-11.44,211.0,188.0,1.99695014662757,0.670654936461388,1.55151515151515,1.94439882697947,0.66,0.0525513196480938,0.392883675464321,0.880860215053763,1.27374389051808,0.445434995112415,1.32629521016618,0.66
13/09/2019 06:21:02,Night,0.293,50.92,441.0,-11.54,211.0,188.0,1.99695014662757,0.650635386119257,1.52649071358749,1.95190615835777,0.65,0.0450439882697948,0.425415444770283,0.875855327468231,1.30127077223851,0.470459433040078,1.34631476050831,0.67
13/09/2019 06:31:02,Night,0.29,51.27,444.0,-11.44,212.0,188.0,1.99945259042033,0.668152492668622,1.55151515151515,1.93689149560117,0.66,0.0625610948191593,0.385376344086022,0.88336265884653,1.26873900293255,0.447937438905181,1.33130009775171,0.67
13/09/2019 06:41:02,Night,0.29,51.27,444.0,-11.44,211.0,188.0,1.99695014662757,0.658142717497556,1.54400782013685,1.94690127077224,0.66,0.0500488758553275,0.402893450635386,0.885865102639296,1.28875855327468,0.452942326490714,1.33880742913001,0.67
